Date,High,Low,Open,Close,Volume,Adj Close
2010-03-09,8.035714149475098,7.78178596496582,7.796785831451416,7.965000152587891,920259200.0,6.828912258148193
2010-03-10,8.052857398986816,7.971428871154785,7.993928909301758,8.029999732971191,596218000.0,6.884642124176025
2010-03-11,8.053570747375488,7.975714206695557,7.996786117553711,8.053570747375488,405700400.0,6.904850482940674
2010-03-12,8.133213996887207,8.0625,8.120356559753418,8.092857360839844,416323600.0,6.938533782958984
2010-03-15,8.053570747375488,7.8660712242126465,8.049285888671875,7.994286060333252,493502800.0,6.854020118713379
2010-03-16,8.03499984741211,7.946785926818848,8.006428718566895,8.016071319580078,446908000.0,6.872698783874512
2010-03-17,8.087499618530273,7.973928928375244,8.032142639160156,8.00428581237793,450956800.0,6.862596035003662
2010-03-18,8.035714149475098,7.950356960296631,8.003570556640625,8.023214340209961,342109600.0,6.878824234008789
2010-03-19,8.044285774230957,7.901071071624756,8.028214454650879,7.9375,559445600.0,6.80533504486084
2010-03-22,8.071429252624512,7.862500190734863,7.873929023742676,8.026785850524902,456419600.0,6.8818864822387695
2010-03-23,8.170714378356934,8.003570556640625,8.058570861816406,8.15571403503418,602431200.0,6.992424488067627
2010-03-24,8.221428871154785,8.125356674194336,8.130000114440918,8.19178581237793,597780400.0,7.02335262298584
2010-03-25,8.248929023742676,8.08035659790039,8.247142791748047,8.094642639160156,542284400.0,6.940063953399658
2010-03-26,8.283928871154785,8.162500381469727,8.176786422729492,8.246429443359375,640875200.0,7.070199966430664
2010-03-29,8.352499961853027,8.272143363952637,8.321429252624512,8.299642562866211,540744400.0,7.115822792053223
2010-03-30,8.481429100036621,8.366070747375488,8.449999809265137,8.423213958740234,527310000.0,7.2217698097229
2010-03-31,8.450357437133789,8.373571395874023,8.410357475280762,8.39285659790039,430659600.0,7.195742607116699
2010-04-01,8.526070594787598,8.3125,8.478928565979004,8.427499771118164,603145200.0,7.225444316864014
2010-04-05,8.518214225769043,8.384642601013184,8.392143249511719,8.517499923706055,684507600.0,7.302608013153076
2010-04-06,8.579999923706055,8.464285850524902,8.507143020629883,8.555000305175781,447017200.0,7.334759712219238
2010-04-07,8.640000343322754,8.523571014404297,8.555356979370117,8.592857360839844,628502000.0,7.367214679718018
2010-04-08,8.626428604125977,8.501428604125977,8.587142944335938,8.569643020629883,572989200.0,7.34731388092041
2010-04-09,8.63892936706543,8.587857246398926,8.6225004196167,8.635356903076172,334182800.0,7.4036545753479
2010-04-12,8.681071281433105,8.63607120513916,8.649999618530273,8.653214454650879,333026400.0,7.41896390914917
2010-04-13,8.671428680419922,8.61107063293457,8.637857437133789,8.65821361541748,306210800.0,7.423248767852783
2010-04-14,8.778928756713867,8.71678638458252,8.760000228881836,8.774642944335938,404076400.0,7.523074626922607
2010-04-15,8.893928527832031,8.768214225769043,8.777856826782227,8.890000343322754,376784800.0,7.621974468231201
2010-04-16,8.96928596496582,8.733928680419922,8.8774995803833,8.835714340209961,750545600.0,7.575433254241943
2010-04-19,8.853214263916016,8.634642601013184,8.822500228881836,8.823928833007812,566924400.0,7.565330982208252
2010-04-20,8.901785850524902,8.677143096923828,8.876428604125977,8.735357284545898,738326400.0,7.4893903732299805
2010-04-21,9.29464340209961,9.133213996887207,9.242856979370117,9.257857322692871,982391200.0,7.937363624572754
2010-04-22,9.526785850524902,9.149999618530273,9.222857475280762,9.516785621643066,793424800.0,8.159358978271484
2010-04-23,9.72071361541748,9.535714149475098,9.571070671081543,9.672499656677246,796955600.0,8.292863845825195
2010-04-26,9.730713844299316,9.578213691711426,9.710000038146973,9.625,479068800.0,8.2521390914917
2010-04-27,9.565713882446289,9.304286003112793,9.545356750488281,9.35857105255127,709343600.0,8.023710250854492
2010-04-28,9.428570747375488,9.157500267028809,9.401785850524902,9.342857360839844,758402400.0,8.010242462158203
2010-04-29,9.64285659790039,9.357500076293945,9.393570899963379,9.59428596496582,558840800.0,8.22580337524414
2010-04-30,9.663213729858398,9.321429252624512,9.618213653564453,9.3246431350708,542463600.0,7.994625568389893
2010-05-03,9.567143440246582,9.388570785522461,9.422857284545898,9.512499809265137,454342000.0,8.155684471130371
2010-05-04,9.403214454650879,9.16964340209961,9.38892936706543,9.238571166992188,723819600.0,7.920827865600586
2010-05-05,9.21928596496582,8.883213996887207,9.036786079406738,9.142499923706055,883103200.0,7.838461875915527
2010-05-06,9.223214149475098,7.1160712242126465,9.065357208251953,8.79464340209961,1285860800.0,7.540220260620117
2010-05-07,8.806071281433105,8.043213844299316,8.70392894744873,8.42357063293457,1676018400.0,7.222075939178467
2010-05-10,9.094642639160156,8.876070976257324,8.9375,9.071070671081543,984306400.0,7.777218818664551
2010-05-11,9.28178596496582,8.946429252624512,8.994285583496094,9.161429405212402,848906800.0,7.854689121246338
2010-05-12,9.397500038146973,9.239286422729492,9.258570671081543,9.360357284545898,654379600.0,8.025242805480957
2010-05-13,9.464285850524902,9.157142639160156,9.400713920593262,9.227143287658691,599712400.0,7.911031246185303
2010-05-14,9.15999984741211,8.910714149475098,9.1128568649292,9.0649995803833,759362800.0,7.7720136642456055
2010-05-17,9.149286270141602,8.846785545349121,9.096428871154785,9.079285621643066,762834800.0,7.784264087677002
2010-05-18,9.233928680419922,8.937856674194336,9.177857398986816,9.012857437133789,782678400.0,7.727309226989746
2010-05-19,9.032856941223145,8.744643211364746,8.910714149475098,8.869285583496094,1025726800.0,7.604217052459717
2010-05-20,8.708929061889648,8.436071395874023,8.638570785522461,8.491429328918457,1282915200.0,7.28025484085083
2010-05-21,8.73214340209961,8.262499809265137,8.3149995803833,8.65428638458252,1223891200.0,7.419881820678711
2010-05-24,8.960714340209961,8.795000076293945,8.831428527832031,8.812856674194336,754238800.0,7.5558366775512695
2010-05-25,8.812856674194336,8.470000267028809,8.548213958740234,8.757857322692871,1048006400.0,7.50868034362793
2010-05-26,9.004643440246582,8.70535659790039,8.931428909301758,8.71821403503418,850654000.0,7.474694728851318
2010-05-27,9.067500114440918,8.896785736083984,8.949999809265137,9.048213958740234,666282400.0,7.757621765136719
2010-05-28,9.264286041259766,9.048213958740234,9.26392936706543,9.174285888671875,815614800.0,7.8657145500183105
2010-06-01,9.497857093811035,9.248571395874023,9.274642944335938,9.315357208251953,876472800.0,7.986661434173584
2010-06-02,9.45714282989502,9.297499656677246,9.447856903076172,9.426786422729492,688548000.0,8.082196235656738
2010-06-03,9.483928680419922,9.3003568649292,9.47071361541748,9.397143363952637,650106800.0,8.056785583496094
2010-06-04,9.353570938110352,9.093929290771484,9.221785545349121,9.14142894744873,758304400.0,7.8375396728515625
2010-06-07,9.255356788635254,8.948213577270508,9.224642753601074,8.962142944335938,886942000.0,7.6838274002075195
2010-06-08,9.064286231994629,8.773214340209961,9.044285774230957,8.904643058776855,1000770400.0,7.634530544281006
2010-06-09,8.996429443359375,8.660357475280762,8.981071472167969,8.685713768005371,854630000.0,7.446828365325928
2010-06-10,8.963570594787598,8.649999618530273,8.744285583496094,8.946785926818848,776356000.0,7.670660972595215
2010-06-11,9.066429138183594,8.834643363952637,8.865357398986816,9.053929328918457,545759200.0,7.762524127960205
2010-06-14,9.255356788635254,9.071785926818848,9.14142894744873,9.081428527832031,602960400.0,7.7861008644104
2010-06-15,9.280357360839844,9.125,9.130000114440918,9.274642944335938,585074000.0,7.95175313949585
2010-06-16,9.5625,9.30821418762207,9.324999809265137,9.54464340209961,783678000.0,8.183241844177246
2010-06-17,9.746429443359375,9.625,9.664285659790039,9.709643363952637,872855200.0,8.324707984924316
2010-06-18,9.821429252624512,9.693571090698242,9.723214149475098,9.788213729858398,784621600.0,8.392072677612305
2010-06-21,9.964642524719238,9.59749984741211,9.917499542236328,9.64892864227295,776490400.0,8.272653579711914
2010-06-22,9.856071472167969,9.696429252624512,9.720000267028809,9.780357360839844,717262000.0,8.38533878326416
2010-06-23,9.809286117553711,9.567856788635254,9.806428909301758,9.677499771118164,768457200.0,8.297151565551758
2010-06-24,9.757143020629883,9.574999809265137,9.678570747375488,9.60714340209961,714277200.0,8.23682975769043
2010-06-25,9.65250015258789,9.493213653564453,9.645000457763672,9.524999618530273,549942400.0,8.166404724121094
2010-06-28,9.633929252624512,9.447142601013184,9.53321361541748,9.58214282989502,584948000.0,8.215396881103516
2010-06-29,9.442500114440918,9.08214282989502,9.432856559753418,9.14892864227295,1133344800.0,7.843970775604248
2010-06-30,9.213213920593262,8.928929328918457,9.168213844299316,8.983214378356934,739452000.0,7.7018938064575195
2010-07-01,9.100000381469727,8.686429023742676,9.08214282989502,8.874285697937012,1022896000.0,7.608504295349121
2010-07-02,8.961786270141602,8.685713768005371,8.946070671081543,8.819286346435547,693842800.0,7.561348915100098
2010-07-06,9.028571128845215,8.791428565979004,8.964285850524902,8.879643440246582,615235600.0,7.613097190856934
2010-07-07,9.241786003112793,8.91964340209961,8.946070671081543,9.238213539123535,654556000.0,7.920521259307861
2010-07-08,9.389286041259766,9.103214263916016,9.374285697937012,9.217499732971191,738144400.0,7.902762413024902
2010-07-09,9.282142639160156,9.1128568649292,9.174642562866211,9.272143363952637,433322400.0,7.949613094329834
2010-07-12,9.351785659790039,9.102143287658691,9.233214378356934,9.188928604125977,562878400.0,7.878266334533691
2010-07-13,9.157142639160156,8.801071166992188,9.15428638458252,8.992856979370117,1190924000.0,7.710161209106445
2010-07-14,9.135713577270508,8.89285659790039,8.906429290771484,9.026070594787598,812047600.0,7.738637924194336
2010-07-15,9.177499771118164,8.83214282989502,8.865357398986816,8.98035717010498,824866000.0,7.699443817138672
2010-07-16,9.106071472167969,8.871786117553711,9.042142868041992,8.925000190734863,1039858400.0,7.6519856452941895
2010-07-19,8.924285888671875,8.557143211364746,8.924285888671875,8.770713806152344,1024478000.0,7.519703388214111
2010-07-20,9.032142639160156,8.571785926818848,8.675000190734863,8.996070861816406,1074950800.0,7.712916851043701
2010-07-21,9.469642639160156,9.071429252624512,9.467499732971191,9.079999923706055,1185671200.0,7.784876346588135
2010-07-22,9.285714149475098,9.118213653564453,9.20285701751709,9.250714302062988,645318800.0,7.931238174438477
2010-07-23,9.299285888671875,9.152856826782227,9.181785583496094,9.283571243286133,533388800.0,7.959410190582275
2010-07-26,9.289285659790039,9.20392894744873,9.285714149475098,9.260000228881836,420551600.0,7.939199924468994
2010-07-27,9.45714282989502,9.296428680419922,9.31678581237793,9.431428909301758,584771600.0,8.086177825927734
2010-07-28,9.499643325805664,9.29464340209961,9.416786193847656,9.319999694824219,519985200.0,7.990641117095947
2010-07-29,9.380356788635254,9.146429061889648,9.311071395874023,9.21821403503418,643806800.0,7.903373718261719
2010-07-30,9.274999618530273,9.103570938110352,9.13892936706543,9.1875,448210000.0,7.877042293548584
2010-08-02,9.378213882446289,9.272143363952637,9.30142879486084,9.351785659790039,428055600.0,8.01789665222168
2010-08-03,9.402142524719238,9.265000343322754,9.321785926818848,9.354642868041992,417653600.0,8.020342826843262
2010-08-04,9.438570976257324,9.296786308288574,9.3871431350708,9.392143249511719,420375200.0,8.052495956420898
2010-08-05,9.399286270141602,9.305356979370117,9.34749984741211,9.346428871154785,289097200.0,8.013301849365234
2010-08-06,9.338929176330566,9.201070785522461,9.277856826782227,9.288928985595703,444897600.0,7.964006423950195
2010-08-09,9.362500190734863,9.270357131958008,9.338570594787598,9.348214149475098,303128000.0,8.0148344039917
2010-08-10,9.301786422729492,9.198213577270508,9.280357360839844,9.264642715454102,451920000.0,7.943181991577148
2010-08-11,9.131786346435547,8.921786308288574,9.121429443359375,8.935357093811035,620054400.0,7.660864353179932
2010-08-12,9.039285659790039,8.789999961853027,8.810357093811035,8.992500305175781,534920400.0,7.70985746383667
2010-08-13,8.99571418762207,8.896071434020996,8.987500190734863,8.896429061889648,354869200.0,7.627488613128662
2010-08-16,8.928929328918457,8.807856559753418,8.842143058776855,8.84428596496582,318430000.0,7.5827836990356445
2010-08-17,9.093929290771484,8.899999618530273,8.931428909301758,8.998929023742676,422640400.0,7.71536922454834
2010-08-18,9.095356941223145,8.984999656677246,9.012857437133789,9.038213729858398,339696000.0,7.749051094055176
2010-08-19,9.052857398986816,8.881428718566895,9.029999732971191,8.924285888671875,426706000.0,7.651371002197266
2010-08-20,9.068571090698242,8.89285659790039,8.90678596496582,8.915714263916016,384230000.0,7.644023895263672
2010-08-23,9.0,8.758929252624512,8.992500305175781,8.778571128845215,414041600.0,7.526437759399414
2010-08-24,8.678570747375488,8.523214340209961,8.666786193847656,8.568928718566895,602565600.0,7.346698760986328
2010-08-25,8.713929176330566,8.471428871154785,8.501428604125977,8.674642562866211,596867600.0,7.4373369216918945
2010-08-26,8.776785850524902,8.581428527832031,8.766071319580078,8.581428527832031,466505200.0,7.357417106628418
2010-08-27,8.664643287658691,8.412857055664062,8.633929252624512,8.62928581237793,548391200.0,7.3984503746032715
2010-08-30,8.776785850524902,8.59571361541748,8.598570823669434,8.660714149475098,383289200.0,7.4253950119018555
2010-08-31,8.734286308288574,8.583929061889648,8.637499809265137,8.682143211364746,420786800.0,7.443765163421631
2010-09-01,8.980713844299316,8.795714378356934,8.838213920593262,8.940357208251953,697037600.0,7.665149211883545
2010-09-02,9.006071090698242,8.8774995803833,8.973570823669434,9.006071090698242,415427600.0,7.721492767333984
2010-09-03,9.242142677307129,9.089285850524902,9.110357284545898,9.241786003112793,520788800.0,7.923586368560791
2010-09-07,9.268928527832031,9.151785850524902,9.165714263916016,9.207500457763672,342557600.0,7.894188404083252
2010-09-08,9.442500114440918,9.253570556640625,9.277856826782227,9.390000343322754,526551200.0,8.050661087036133
2010-09-09,9.518570899963379,9.390000343322754,9.465714454650879,9.395357131958008,438575200.0,8.05525016784668
2010-09-10,9.446429252624512,9.335714340209961,9.399642944335938,9.407500267028809,387542400.0,8.065661430358887
2010-09-13,9.581428527832031,9.491429328918457,9.493571281433105,9.537142753601074,388780000.0,8.176813125610352
2010-09-14,9.613213539123535,9.482856750488281,9.507499694824219,9.57357120513916,408150400.0,8.208043098449707
2010-09-15,9.656429290771484,9.565713882446289,9.577500343322754,9.650713920593262,429368800.0,8.274185180664062
2010-09-16,9.881071090698242,9.625,9.651429176330566,9.8774995803833,652103200.0,8.468624114990234
2010-09-17,9.927143096923828,9.774286270141602,9.917499542236328,9.834643363952637,634477200.0,8.431878089904785
2010-09-20,10.135000228881836,9.851785659790039,9.859999656677246,10.115357398986816,658677600.0,8.672553062438965
2010-09-21,10.262499809265137,10.099642753601074,10.137857437133789,10.134642601013184,668074400.0,8.689088821411133
2010-09-22,10.28499984741211,10.086071014404297,10.096785545349121,10.276785850524902,585289600.0,8.810959815979004
2010-09-23,10.455714225769043,10.214285850524902,10.22607135772705,10.318571090698242,786116800.0,8.846783638000488
2010-09-24,10.483214378356934,10.376786231994629,10.432143211364746,10.4399995803833,649488000.0,8.950892448425293
2010-09-27,10.526070594787598,10.393214225769043,10.499285697937012,10.398571014404297,482834800.0,8.915372848510742
2010-09-28,10.420356750488281,9.821429252624512,10.420356750488281,10.244999885559082,1035042400.0,8.783703804016113
2010-09-29,10.350357055664062,10.214285850524902,10.258213996887207,10.263214111328125,469644000.0,8.799320220947266
2010-09-30,10.35714340209961,10.04464340209961,10.321429252624512,10.133929252624512,673391600.0,8.688475608825684
2010-10-01,10.234999656677246,10.048213958740234,10.219642639160156,10.09000015258789,448142800.0,8.650813102722168
2010-10-04,10.103570938110352,9.920356750488281,10.057143211364746,9.95142936706543,435302000.0,8.532004356384277
2010-10-05,10.337499618530273,10.0649995803833,10.071429252624512,10.319286346435547,501967200.0,8.847397804260254
2010-10-06,10.428214073181152,10.187856674194336,10.342499732971191,10.328213691711426,670868800.0,8.855051040649414
2010-10-07,10.374285697937012,10.246786117553711,10.369285583496094,10.329285621643066,408399600.0,8.85597038269043
2010-10-08,10.51785659790039,10.35714340209961,10.418213844299316,10.5024995803833,658403200.0,9.004475593566895
2010-10-11,10.615714073181152,10.521429061889648,10.526429176330566,10.54857063293457,427753200.0,9.043976783752441
2010-10-12,10.696429252624512,10.446070671081543,10.5503568649292,10.662142753601074,558544000.0,9.141345977783203
2010-10-13,10.784285545349121,10.70714282989502,10.721428871154785,10.71928596496582,630092400.0,9.190339088439941
2010-10-14,10.802499771118164,10.728570938110352,10.774642944335938,10.796786308288574,435296400.0,9.256786346435547
2010-10-15,11.25,10.889642715454102,10.979999542236328,11.240714073181152,922194000.0,9.637394905090332
2010-10-18,11.39285659790039,11.224642753601074,11.373929023742676,11.35714340209961,1093010800.0,9.737217903137207
2010-10-19,11.206070899963379,10.71500015258789,10.835714340209961,11.053214073181152,1232784000.0,9.476643562316895
2010-10-20,11.223214149475098,10.959643363952637,11.035714149475098,11.090356826782227,721624400.0,9.50848388671875
2010-10-21,11.240714073181152,10.95714282989502,11.15571403503418,11.054286003112793,551460000.0,9.477559089660645
2010-10-22,11.072856903076172,10.939286231994629,11.038213729858398,10.981071472167969,372778000.0,9.414786338806152
2010-10-25,11.128570556640625,11.015713691711426,11.038928985595703,11.029999732971191,392462000.0,9.456735610961914
2010-10-26,11.062143325805664,10.916070938110352,10.959643363952637,11.001786231994629,392929600.0,9.432546615600586
2010-10-27,11.067856788635254,10.914285659790039,10.987500190734863,10.993928909301758,399002800.0,9.425811767578125
2010-10-28,11.0,10.746429443359375,10.998213768005371,10.901429176330566,551051200.0,9.34650707244873
2010-10-29,10.924285888671875,10.745356559753418,10.865357398986816,10.749285697937012,430511200.0,9.21606159210205
2010-11-01,10.914285659790039,10.79285717010498,10.793571472167969,10.863571166992188,423889200.0,9.314048767089844
2010-11-02,11.078213691711426,10.964285850524902,10.964285850524902,11.04857063293457,433930000.0,9.472657203674316
2010-11-03,11.174285888671875,11.018928527832031,11.120356559753418,11.171428680419922,508348400.0,9.577993392944336
2010-11-04,11.4350004196167,11.251070976257324,11.266071319580078,11.366786003112793,642488000.0,9.745484352111816
2010-11-05,11.413213729858398,11.3125,11.356785774230957,11.326070785522461,361253200.0,9.710575103759766
2010-11-08,11.420356750488281,11.312856674194336,11.328571319580078,11.37928581237793,281758400.0,9.756204605102539
2010-11-09,11.475000381469727,11.23214340209961,11.466071128845215,11.28857135772705,383544000.0,9.678425788879395
2010-11-10,11.384642601013184,11.198213577270508,11.308570861816406,11.358214378356934,384227200.0,9.73813533782959
2010-11-11,11.371429443359375,11.223214149475098,11.25,11.308929443359375,361284000.0,9.695881843566895
2010-11-12,11.303570747375488,10.843929290771484,11.285714149475098,11.001070976257324,795846800.0,9.431936264038086
2010-11-15,11.090714454650879,10.938214302062988,11.01642894744873,10.965714454650879,403606000.0,9.40162181854248
2010-11-16,10.985713958740234,10.6899995803833,10.918571472167969,10.771071434020996,657650000.0,9.234739303588867
2010-11-17,10.856785774230957,10.634285926818848,10.757143020629883,10.73214340209961,479449600.0,9.201366424560547
2010-11-18,11.059642791748047,10.881786346435547,10.899999618530273,11.01535701751709,494491200.0,9.444182395935059
2010-11-19,11.014286041259766,10.901429176330566,10.998929023742676,10.954643249511719,384843200.0,9.392131805419922
2010-11-22,11.191429138183594,10.923929214477539,10.95285701751709,11.191429138183594,393075200.0,9.595142364501953
2010-11-23,11.133929252624512,10.94857120513916,11.087499618530273,11.026070594787598,519447600.0,9.453369140625
2010-11-24,11.264286041259766,11.133929252624512,11.14285659790039,11.242856979370117,413725200.0,9.639232635498047
2010-11-26,11.346428871154785,11.17642879486084,11.204999923706055,11.25,237585600.0,9.645355224609375
2010-11-29,11.338570594787598,11.12071418762207,11.26785659790039,11.31678581237793,445785200.0,9.702619552612305
2010-11-30,11.227143287658691,11.102499961853027,11.197856903076172,11.112500190734863,501858000.0,9.527472496032715
2010-12-01,11.348214149475098,11.25,11.259642601013184,11.300000190734863,461750800.0,9.688224792480469
2010-12-02,11.39285659790039,11.246070861816406,11.340356826782227,11.362500190734863,462837200.0,9.741808891296387
2010-12-03,11.380356788635254,11.297857284545898,11.321785926818848,11.337142944335938,342092800.0,9.720069885253906
2010-12-06,11.511786460876465,11.372142791748047,11.380000114440918,11.433929443359375,448481600.0,9.803051948547363
2010-12-07,11.571070671081543,11.361429214477539,11.564286231994629,11.364643096923828,391454000.0,9.743648529052734
2010-12-08,11.46500015258789,11.325357437133789,11.415356636047363,11.464642524719238,321935600.0,9.829385757446289
2010-12-09,11.51785659790039,11.393570899963379,11.504643440246582,11.420000076293945,294151200.0,9.791107177734375
2010-12-10,11.466071128845215,11.378570556640625,11.416070938110352,11.44857120513916,262511200.0,9.815604209899902
2010-12-13,11.609286308288574,11.464285850524902,11.584643363952637,11.488213539123535,439815600.0,9.849593162536621
2010-12-14,11.519286155700684,11.39285659790039,11.490357398986816,11.438928604125977,351008000.0,9.80733871459961
2010-12-15,11.535714149475098,11.399642944335938,11.428570747375488,11.441429138183594,417312000.0,9.809483528137207
2010-12-16,11.521785736083984,11.432143211364746,11.467499732971191,11.473214149475098,322030800.0,9.836735725402832
2010-12-17,11.492500305175781,11.436785697937012,11.486785888671875,11.450357437133789,386929200.0,9.817134857177734
2010-12-20,11.54464340209961,11.365357398986816,11.485713958740234,11.507499694824219,385610400.0,9.866128921508789
2010-12-21,11.585356712341309,11.501786231994629,11.535714149475098,11.578571319580078,256354000.0,9.927063941955566
2010-12-22,11.632857322692871,11.555356979370117,11.584285736083984,11.6128568649292,265921600.0,9.956460952758789
2010-12-23,11.612500190734863,11.541786193847656,11.60714340209961,11.557143211364746,223157200.0,9.908690452575684
2010-12-27,11.622857093811035,11.482856750488281,11.530357360839844,11.59571361541748,249816000.0,9.941761016845703
2010-12-28,11.666428565979004,11.609286308288574,11.639642715454102,11.623929023742676,175924000.0,9.965950012207031
2010-12-29,11.658928871154785,11.610713958740234,11.650713920593262,11.617500305175781,163139200.0,9.960436820983887
2010-12-30,11.625356674194336,11.537500381469727,11.624285697937012,11.559286117553711,157494400.0,9.910527229309082
2010-12-31,11.552857398986816,11.475357055664062,11.533928871154785,11.520000457763672,193508000.0,9.876849174499512
2011-01-03,11.795000076293945,11.601428985595703,11.630000114440918,11.770357131958008,445138400.0,10.091497421264648
2011-01-04,11.875,11.719642639160156,11.872857093811035,11.831786155700684,309080800.0,10.144161224365234
2011-01-05,11.940713882446289,11.76785659790039,11.76964282989502,11.928570747375488,255519600.0,10.227144241333008
2011-01-06,11.973214149475098,11.889286041259766,11.954285621643066,11.918929100036621,300428800.0,10.218873977661133
2011-01-07,12.012499809265137,11.853570938110352,11.928214073181152,12.00428581237793,311931200.0,10.292057037353516
2011-01-10,12.258213996887207,12.041786193847656,12.10107135772705,12.23035717010498,448560000.0,10.485882759094238
2011-01-11,12.319999694824219,12.123929023742676,12.317143440246582,12.20142936706543,444108000.0,10.461079597473145
2011-01-12,12.301071166992188,12.214285850524902,12.258929252624512,12.300713539123535,302590400.0,10.546201705932617
2011-01-13,12.380000114440918,12.280357360839844,12.327142715454102,12.34571361541748,296780400.0,10.584786415100098
2011-01-14,12.445713996887207,12.30142879486084,12.353214263916016,12.445713996887207,308840000.0,10.67052173614502
2011-01-18,12.312856674194336,11.64285659790039,11.768570899963379,12.166070938110352,1880998000.0,10.430765151977539
